Time,Qbor_pos_first_year,Qbor_pos_second_year,Qbor_pos_tenth_year,Qbor_pos_avg_20_years
26362800,672.074585,613.2163086,390.832428,414.078395095
26366400,677.5574341,646.4749756,511.241333,536.76968995
26370000,2743.176025,2710.115967,2599.265625,2616.826416
26373600,3608.501953,3575.614502,3481.823975,3494.8079101499998
26377200,4015.000488,3982.887207,3900.011963,3910.93122545
26380800,4208.138184,4176.97998,4101.862305,4114.17298575
26384400,3646.698242,3651.218018,3668.744629,3769.1965942
26388000,2078.634277,2079.470459,2081.847412,2146.1225157999997
26391600,1331.375854,1329.650513,1324.296387,1356.8532654
26395200,942.6206055,940.4717407,933.7071533,952.65188294
26398800,707.4766846,705.5137329,699.2526245,711.695196535
26402400,552.4906616,550.782959,545.302002,553.945355225
26406000,445.8881531,444.4140015,439.6730957,450.84190368500003
26409600,369.7198181,368.4510498,364.3662415,657.9832061999999
26413200,313.1199341,312.0309448,308.5080566,1024.16772001
26416800,269.6105652,268.671051,1566.882813,1226.26070097
26420400,235.3187714,234.5046844,2517.497559,1327.34684455
26424000,971.8347778,1538.414307,1495.359253,1382.5973571050004
26427600,2421.842773,2512.762451,878.7938843,1127.2430115000002
26431200,1700.526245,1455.729736,597.5634766,720.9549652200001
26434800,953.6660156,848.4347534,444.5369568,494.01038665000016
26438400,623.1884155,573.1181641,347.5741272,372.27260666999996
26442000,452.9371643,423.9631958,282.2906189,296.816147615
26445600,348.4204407,329.8782654,236.7372742,245.56442566000004
26449200,279.1575012,266.8696899,203.5893707,208.9762413
26452800,514.3491821,504.6907043,457.2954712,460.44829102000006
26456400,2647.518799,2624.893066,2560.196777,2566.412146
26460000,3549.220947,3522.077881,3453.257568,3460.4984375
26463600,3980.378906,3951.490479,3882.400635,3889.994702000001
26467200,4216.670898,4187.050293,4118.75293,4126.4725219
26470800,4356.694336,4326.78418,4259.564453,4267.3085694
26474400,4441.270508,4411.348145,4345.333984,4353.02189945
26478000,4471.655273,4443.695801,4383.029785,4389.40244135
26481600,3722.203857,3789.025391,3979.852295,3936.30268565
26485200,2170.121338,2203.692139,2293.835938,2590.9683959500003
26488800,1421.43335,1436.332153,1510.36792,1900.0316895
26492400,1021.499634,1029.189941,2335.501465,1539.63385005
26496000,774.3822632,827.6397095,1421.890503,1325.7906280799998
26499600,2030.891724,1900.029175,953.2089233,1099.28664864
26503200,2844.51709,2707.322021,2225.871582,2303.7908935
26506800,2804.913574,2756.849121,2570.646729,2597.58774415
26510400,1585.195557,1562.887573,1459.346191,1472.4171997
26514000,1022.484131,1008.892395,941.6480103,949.3008178800001
26517600,737.2364502,728.2554321,683.2646484,687.826855475
26521200,564.5647583,558.5249634,527.7138672,530.38413849
26524800,449.4104614,445.2255554,423.2298279,424.8107360800001
26528400,369.4344788,366.3961182,349.9515686,350.93834075999996
26532000,311.8754272,309.5641479,296.8118896,297.47084807499994
26535600,268.744873,266.9248047,256.8057556,396.88673935500003
26539200,431.5220947,429.2946167,419.1454468,755.4267181450001
26542800,2606.525146,2588.408447,2469.095459,2595.5409607
26546400,3525.574951,3501.443848,2969.803955,3389.54588615
26550000,3963.274414,3857.817383,3737.209961,3735.3166382000004
26553600,3654.992432,3695.548584,4074.697021,3901.20645755
26557200,4157.235352,4174.942383,4103.60498,4088.99158935
26560800,4376.946777,4362.637207,3839.210449,4192.4977783
26564400,4437.54834,4312.049316,4261.553223,4255.59484865
26568000,3959.062744,4001.365234,4405.88623,4333.076525849999
26571600,4286.019043,4307.202148,4422.689941,4341.7882079
26575200,3398.954102,3318.836182,3539.074951,3153.3150635499996
26578800,2020.972534,1979.75293,2092.615723,1906.7182374499996
26582400,1354.788574,1332.289673,1393.834473,1295.5512756499998
26586000,991.0064087,976.5877686,1014.308411,954.1906158749998
26589600,761.8557739,751.6063843,776.5886841,736.5817565899999
26593200,606.3944702,598.7531128,616.0340576,588.2860534700001
26596800,496.7112122,490.8162537,503.2135315,483.27398377
26600400,416.5313721,411.8441467,421.0335083,406.18964690499996
26604000,355.8571777,352.030426,359.0197449,347.62473298000003
26607600,308.5752258,305.3843689,310.7970276,301.847666925
26611200,270.9091187,268.2053223,272.4491577,265.305064395
26614800,240.4136963,238.0947266,241.4530792,235.678323365
26618400,215.3960266,213.3847656,216.068985,211.34665375000003
26622000,194.6172028,192.855423,195.0247498,191.11586381
26625600,408.7072144,409.4620972,404.7209167,404.03731383999997
26629200,2584.353271,2568.058594,2531.008789,2473.5596800999997
26632800,3505.449707,3482.606201,3433.234863,3316.7680664500012
26636400,3946.580078,3920.966309,3649.265625,3731.0468017999992
26640000,4189.233398,4162.261719,3764.303955,3965.6901977499997
26643600,4264.852539,4099.929199,4144.557129,4110.394067349999
26647200,3986.63208,4068.241943,4305.669434,4261.33408205
26650800,4348.912109,4352.523438,4386.246582,4378.62973635
26654400,4449.128418,4438.239258,4420.859863,4421.723364150001
26658000,3793.858887,4023.341309,4327.093262,4270.88034675
26661600,2214.835449,2329.3479,2474.921875,2784.47744125
26665200,1451.188354,1507.650269,1717.470581,1994.2596924499999
26668800,1045.188965,1077.476685,2271.838379,1588.8883607
26672400,794.8007813,945.190979,1406.157104,1350.8621612650002
26676000,2015.149048,1808.6073,961.4136963,1098.724566675
26679600,1195.022217,1093.405518,721.1714478,774.475463905
26683200,781.9763794,741.5958862,570.2736816,590.740379325
26686800,577.8861084,560.6810303,465.7064209,475.57899017500006
26690400,457.7910461,448.8001099,389.8455505,395.33851623499993
26694000,376.087616,370.9885864,333.0283813,336.04359130999995
26697600,317.2221069,314.3632202,289.2209167,290.766578665
26701200,273.4784546,271.9127808,254.568512,255.29918136999999
26704800,239.940506,239.0926819,226.5750732,226.88327942999996
26708400,213.3976746,212.9440613,203.5718536,203.66572036000005
26712000,1072.079834,1033.938354,895.5272217,902.714074705
26715600,2869.1875,2836.325439,2741.065918,2749.2219969999996
26719200,3641.233643,3610.367432,3532.218506,3540.39952405
26722800,4022.630371,3992.333008,3921.09082,3929.2241698999997
26726400,4237.726563,4207.65918,4139.655273,4147.745166049999
26730000,4367.26709,4337.359863,4271.333496,4279.382983449999
26733600,4446.879395,4417.125,4352.458984,4360.45485845
26737200,4496.391602,4466.77832,4403.083008,4411.02485355
26740800,4526.713867,4497.416016,4434.715332,4442.57658695
26744400,4514.733398,4488.961426,4432.915527,4440.22231455
26748000,3400.743652,3491.251953,3678.134033,3668.7009153499994
26751600,2042.73584,2084.300049,2173.45874,2169.8143432499996
26755200,1381.646973,1401.420044,1442.666504,1441.1488097999998
26758800,1014.960876,1026.044678,1048.349731,1047.5855621
26762400,781.9821777,788.9439087,802.5067749,802.0802703749999
26766000,623.4546509,628.0245361,636.6259155,693.9627349599999
26769600,511.3781433,514.4762573,520.0593262,804.1612594299999
26773200,429.2677307,431.4500732,435.1722107,840.0654342400001
26776800,366.9986572,368.5890198,1663.910645,841.433285545
26780400,318.3946838,319.589386,962.1743774,833.334117135
26784000,1557.935547,1579.302368,620.1777954,763.0988906949999
26787600,1019.695618,894.0314941,457.7300415,521.108035295
26791200,618.2340698,564.4465942,364.359314,388.831225595
26794800,436.3363037,411.6874695,301.7220459,313.57214127
26798400,1469.212158,1438.595703,1340.515991,1349.17140495
26802000,3074.114258,3042.281982,2954.783447,2963.6580687500004
26805600,3765.596191,3734.027588,3654.575195,3663.0343017
26809200,4107.852539,4076.632813,4002.39917,4010.53994145
26812800,4300.515625,4269.63623,4198.681152,4206.65109855
26816400,4415.474121,4384.841797,4316.095703,4323.98952645
26820000,4485.087891,4454.681152,4387.592773,4395.4408691
26823600,4527.698242,4497.509277,4431.756348,4439.559082000001
26827200,4554.04248,4524.064453,4459.41748,4467.1710692
26830800,4570.133789,4540.356934,4476.631836,4484.3349854
26834400,4570.312012,4541.686035,4480.515625,4487.89589845
26838000,4168.164551,4241.631836,4399.179199,4356.9530273499995
26841600,2444.781006,2476.996094,2550.532227,2540.2702880999996
26845200,1601.411011,1615.167847,1646.270386,1641.7033082000003
26848800,1155.931152,1162.5448,1176.971436,1174.6760436999998
26852400,882.7629395,886.4113159,894.0707397,892.7179229850001
26856000,699.4650269,701.559082,705.7179565,704.875863645
26859600,570.9499512,572.1282349,574.2629395,573.7252014200001
26863200,477.5574341,478.2056274,479.1682129,478.8150848500001
26866800,407.2515259,407.5905762,407.8822937,407.64241180500005
26870400,352.6577759,352.8083496,352.7155762,352.547463995
26874000,309.2409973,309.2746887,308.9539795,308.833534235
26877600,274.1111755,274.0680847,273.6072998,273.5212219200001
26881200,1362.672119,1375.107544,1398.576782,1390.91925045
26884800,2952.009277,2940.745605,2916.321777,2917.4850097000003
26888400,3666.209473,3645.835449,3603.019531,3604.253357
26892000,4031.336914,4007.012451,3956.128662,3914.3623900499997
26895600,4240.044922,4213.703613,4158.716797,4014.039233300001
26899200,4366.218262,4338.767578,4124.346191,4101.20151355
26902800,4444.24707,4416.165039,3762.775146,4173.176037599998
26906400,4396.236328,4319.123535,4193.984375,4229.747131300001
26910000,4088.437744,3916.341309,4389.629395,4306.782446499999
26913600,4261.710449,4310.729492,4460.089844,4431.2641846
26917200,4422.290527,4422.378906,4457.081543,4449.5072509500005
26920800,3362.641846,3412.534912,3683.153076,3640.7286622
26924400,2024.86377,2047.930298,2187.202637,2165.9366760000003
26928000,1375.780029,1386.889893,1459.96814,1448.94738765
26931600,1016.365051,1022.468994,1066.424438,1059.9247161500002
26935200,787.5952759,791.2502441,820.4019165,816.190209955
26938800,631.4592896,633.7252808,654.0335083,651.158337405
26942400,520.7434082,522.1748657,536.8414307,653.9763977250002
26946000,439.3956299,440.3202515,451.2637329,786.37712706
26949600,377.5143433,378.1199036,694.475769,830.9400559
26953200,329.0453796,329.4391174,1512.065674,842.137298575
26956800,290.2420959,610.833313,874.3500977,842.838996855
26960400,1655.141479,1441.00708,578.6513672,715.37481992
26964000,930.3025513,828.6835938,435.5169983,489.79173432
26967600,2715.617188,2674.77417,2288.717529,2317.8083130000005
26971200,3491.081055,3457.065186,3250.909668,3268.0208618000006
26974800,3923.510254,3891.071289,3753.241699,3765.9497925999995
26978400,4177.147461,4145.689941,4038.641113,4049.1326050000002
26982000,4328.009766,4297.286133,4207.406738,4216.59682615
26985600,4419.526855,4389.301758,4309.62793,4317.728857500001
26989200,4476.209961,4446.296875,4372.807129,4312.68807375
26992800,4511.224609,4481.535645,4411.962402,4298.5952637
26996400,4531.620605,4502.209473,4183.436523,4308.1884644
27000000,4504.846191,4478.115723,4146.558105,4308.78687745
27003600,3689.05127,4133.194336,4272.026855,4216.58165275
27007200,2971.05249,2799.964111,2704.7229,2835.7016845499998
27010800,1837.945679,1761.952148,1707.446655,1774.3106018000003
27014400,1270.30542,1238.054321,1204.123779,1241.6713928499998
27018000,950.1812744,933.4603271,909.2872925,1062.8255096100002
27021600,744.7277222,734.2850342,715.4247437,1082.236550885
27025200,603.2320557,596.2824707,990.319458,1052.471023565
27028800,501.7590637,496.9873352,1674.019653,1012.753127965
27032400,426.3181152,800.5864868,996.9017334,978.8700866400001
27036000,1640.093628,1448.819458,675.9856567,808.40919039
27039600,954.0628052,852.3896484,514.5922241,567.1931823750001
27043200,620.7381592,576.5317383,415.6561279,438.03848724499994
27046800,462.3109741,440.0879822,347.1964722,359.68325348
27050400,1525.311157,1522.742554,1925.868408,1721.4877745999997
27054000,3022.575928,3002.999268,3123.626221,3045.2574342
27057600,3638.883545,3613.833984,3626.472412,3597.48565675
27061200,3996.174072,3968.982178,3944.039795,3932.6401488999995
27064800,4215.050781,4186.798828,4146.341797,4142.4352782000005
27068400,4347.696289,4318.908691,4269.922852,4270.288037199999
27072000,4429.058105,4400.019531,4346.146973,4334.67304685
27075600,4480.223145,4451.100098,4394.504395,4297.0088135000005
27079200,4512.193359,4483.083496,4418.660156,4287.792456
27082800,4531.145996,4502.107422,4011.107178,4297.65764175
27086400,4527.094238,4494.216309,4228.174805,4307.1199341
27090000,4240.916504,4086.730225,4340.336914,4291.105798400002
27093600,3665.239258,3769.494385,3195.034668,3440.9570923
27097200,2208.849854,2252.657227,1948.89624,2075.2130982999997
27100800,1478.51416,1496.998291,1339.302734,1405.2868347499998
27104400,1083.796753,1092.953369,997.3356323,1037.39336555
27108000,837.9888916,843.1936035,777.7514648,804.866726675
27111600,671.3916016,674.4169922,627.0679932,777.5688140899999
27115200,553.4511108,555.1774902,519.6799927,861.3948333350002
27118800,466.9013977,467.8571777,880.9344482,877.3415206100001
27122400,401.155365,401.6660767,1440.854858,870.4232040050001
27126000,349.7131042,800.8100586,852.8012085,858.340211475
27129600,1564.573242,1376.136963,581.0646973,708.9295852850001
27133200,898.5859985,799.4918213,445.5228271,497.33719787500013
27136800,579.6501465,537.3536377,499.0464172,423.5324859650001
27140400,1570.243286,1597.943604,2516.802246,2199.9100829500003
27144000,3022.081787,3013.994873,3318.691162,3201.7399414500005
27147600,3692.933105,3672.756104,3770.983887,3722.4775634000007
27151200,4041.979736,4017.454102,4041.2771,4017.94846195
27154800,4241.658203,4215.192871,4202.990723,4192.214526400001
27158400,4361.724609,4334.189941,4301.187988,4297.797363200001
27162000,4435.497559,4407.355957,4362.213867,4363.24243165
27165600,4481.148926,4452.696777,4400.627441,4404.28515625
27169200,4509.468262,4480.882813,4424.859863,4430.1111329000005
27172800,4526.122559,4497.722168,4438.041504,4445.009814499999
27176400,4509.675293,4484.658203,4408.994629,4424.2516114
27180000,3552.33667,3677.770508,3197.598877,3551.3140869000003
27183600,2135.675537,2196.725098,1959.428467,2522.9306579
27187200,1776.583618,1628.082031,2324.565186,2313.81206065
27190800,3271.065918,3195.824707,3203.542236,3362.2378906500003
27194400,3215.409668,3574.849854,3770.204346,3148.9102905
27198000,2789.244385,3647.74292,3357.526611,2634.7064270999995
27201600,1677.623901,2151.621338,1968.633667,1623.8582275
27205200,1141.301636,1389.839233,1306.773804,1117.2240326150002
27208800,851.5011597,1001.232178,958.1920776,838.289813275
27212400,668.9282837,769.2640381,742.5197754,661.37166138
27216000,544.0654297,614.8623657,596.8348389,539.7511078
27219600,455.0968323,506.8748779,494.2824707,452.55368347499996
27223200,389.3474426,428.5552063,419.424469,387.74217529
27226800,1095.128296,369.5802002,362.6690369,859.7120345999999
27230400,2846.507324,2363.491943,2409.944336,2670.55570055
27234000,3622.772217,3389.152344,3375.628662,3498.7386353500005
27237600,4009.74585,3871.19751,3834.244873,3904.1536377
27241200,4226.26123,4129.461426,4082.195313,4128.300463850001
27244800,4355.398438,4281.687988,4228.984863,4261.85786125
27248400,4434.388672,4374.713867,4318.932617,4343.8140869
27252000,4483.535156,4432.580078,4375.078613,4395.028124899999
27255600,4514.222168,4468.852051,4410.414063,4418.792407350001
27259200,4532.776367,4491.175781,4432.244629,4357.72510985
27262800,4541.796875,4502.58252,4443.871094,4334.55500495
27266400,4497.598633,4456.745117,3958.96167,4311.9497315
27270000,2984.32373,2911.405762,4175.375,4004.98895265
27273600,3066.26123,3067.362061,2615.776123,2668.40927735
27277200,2025.971313,1889.016968,1675.802124,1940.6365966500002
27280800,1350.052124,1284.501953,1195.065796,1576.30507805
27284400,990.1359863,954.8422852,2205.174316,1354.45295412
27288000,772.059021,749.2175293,1399.975464,1204.77103586
27291600,1629.265503,1834.425415,939.3635864,1053.97467955
27295200,1249.912964,1117.086548,704.2214355,759.66983949
27298800,810.7494507,749.4258423,563.4211426,582.8105423049999
27302400,597.5174561,566.7130127,466.6797485,474.9501190149999
27306000,477.4518127,458.3760986,396.1730652,400.61328278
27309600,473.8944092,465.6931152,443.2203674,511.0227355849999
27313200,2560.436279,2539.560547,2493.046631,2529.8521850999996
27316800,3427.06958,3401.23999,3346.389648,3373.01270745
27320400,3884.799072,3856.95459,3798.402344,3819.1654785
27324000,4147.722656,4118.964355,4058.550537,4075.42719725
27327600,4303.652832,4274.48291,4213.277344,4227.7285888
27331200,4397.935059,4368.624023,4307.241211,4320.137841850001
27334800,4456.065918,4426.759766,4365.512207,4377.361328150001
27338400,4491.855469,4462.63623,4401.666016,4412.7682861
27342000,4512.962891,4483.928223,4423.400879,4433.9501954
27345600,4494.292969,4467.807129,4413.351563,4425.3005616
27349200,3331.417969,3388.267334,3543.89209,3627.8343019
27352800,2029.154053,2053.383545,2124.630615,2169.9686644999997
27356400,1391.281494,1401.74353,1434.254395,1458.1688720999998
27360000,1034.013916,1039.192139,1056.535889,1071.2008057
27363600,805.2487183,808.0194702,818.3586426,828.389596555
27367200,782.458252,800.0621338,859.6032104,869.3570037849998
27370800,2698.224365,2691.736572,2688.786133,2698.4402587
27374400,1573.185181,1578.185181,1597.811523,1602.80254515
27378000,984.0881348,986.4126587,996.8203125,1000.6884795600001
27381600,706.1693726,707.2868652,713.5105591,716.6087738099999
27385200,549.192627,549.7390747,553.8171387,556.3570221
27388800,445.5892944,445.8150635,448.6068726,450.72190704499997
27392400,372.9192505,372.9479675,374.9038086,376.69037781500003
27396000,320.2061462,320.1121521,321.5066528,323.03492432
27399600,417.0716553,399.7832642,369.9830322,554.705851745
27403200,2534.533447,2509.443115,2459.375977,2454.3886778499996
27406800,3458.405273,3432.008057,3134.351318,3296.73604735
27410400,3906.677979,3879.389404,3517.420654,3711.9670654499996
27414000,4050.373779,3872.3479,3973.518799,3945.5352416500004
27417600,3902.097168,3976.014893,4185.998535,4154.5209595
27421200,4271.09668,4271.925293,4300.222656,4298.222534100001
27424800,4412.47998,4393.505859,4368.115234,4372.7622314499995
27428400,4478.459961,4453.706055,4410.15332,4416.080175800001
27432000,4515.044434,4488.356934,4436.250488,4442.5715332
27435600,4536.388184,4508.757324,4451.990234,4458.495019499999
27439200,4547.92041,4519.805176,4460.667969,4467.11806645
27442800,4544.097656,4517.440918,4460.099609,4462.083959950001
27446400,4347.313477,4439.257324,4398.092773,4252.291052199999
27450000,2540.253418,2618.758301,2801.860596,2648.5016907500003
27453600,1658.272217,1694.960449,1780.151489,1704.7675842
27457200,1196.630127,1216.138306,1261.045288,1313.6692626999998
27460800,915.8665771,927.8610229,955.4233398,978.5441803000001
27464400,727.9481812,735.8068237,753.9973755,761.7337524100001
27468000,596.2147217,601.5310059,613.9699097,616.802267465
27471600,500.4781494,504.1947021,512.9979248,514.118322755
27475200,428.372467,431.0621948,437.5236816,437.82665710000003
27478800,372.3226624,374.3269043,379.2213135,404.66964569
27482400,327.6798401,329.203064,332.9929199,416.931071445
27486000,1753.961548,1693.551636,1560.508789,1529.5625230150004
27489600,3088.15918,3049.717773,2967.657227,2930.2238892500004
27493200,3725.585449,3693.194824,3624.624756,3613.1713499999996
27496800,4060.623047,4030.032471,3965.337891,3963.29381105
27500400,4253.139648,4223.313477,4160.197754,4161.82655035
27504000,4368.696777,4339.347168,4277.254395,4280.780908250001
27507600,4439.652344,4410.627441,4349.246094,4301.8627563499995
27511200,4484.143066,4455.34668,4394.478027,4275.94205325
27514800,4512.581055,4483.957031,4249.896484,4285.145153800001
27518400,4530.875,4502.395996,4049.265137,4299.72670905
27522000,4501.292969,4346.479004,4336.491211,4313.2351075
27525600,4046.174805,4140.591797,4428.01123,4373.8547608
27529200,4403.638672,4412.421875,4461.668945,4450.59536125
27532800,4511.560547,4495.36377,4476.448242,4476.85297865
27536400,4547.287109,4523.703613,4482.893066,4486.48967275
27540000,4560.907227,4535.041504,4484.620117,4489.5855713
27543600,4518.349121,4491.791016,4436.729492,4442.411376999999
27547200,3063.680664,3066.956787,3047.743164,3169.1384156500003
27550800,1928.929199,1927.911743,1914.399292,2241.60150755
27554400,1359.388306,1357.075928,1866.477051,1772.4072205499997
27558000,1029.155762,1026.766968,2072.15625,1500.8352783999999
27561600,821.9038696,1342.108643,1317.827759,1324.8089721599997
27565200,1918.82312,1725.195313,937.6633911,1060.377380395
27568800,1174.894897,1074.026611,732.8094482,783.14521786
27572400,2556.731934,2620.342529,2656.298828,2613.94414065
27576000,3524.369385,3535.381592,3503.655762,3489.9767578000005
27579600,3972.075928,3962.305908,3908.796875,3906.0507934500006
27583200,4205.683105,4187.518555,4128.798828,4130.259326099999
27586800,4340.687012,4318.397949,4258.035156,4261.6210694
27590400,4422.180664,4397.526367,4336.282227,4341.180761649999
27594000,4472.295898,4446.240234,4384.55957,4390.306176699999
27597600,4502.807617,4475.929688,4414.186523,4420.475927649999
27601200,4520.430664,4493.07959,4431.531738,4438.16579595
27604800,4529.324707,4501.729004,4440.540527,4447.388305699998
27608400,4513.868164,4487.685059,4429.791504,4436.315405300001
27612000,3673.422852,3729.734375,3847.771484,3883.1744994499995
27615600,2217.653564,2244.898193,2303.172363,2775.6885375
27619200,1506.876099,1519.075317,2589.520996,2074.0756346999997
27622800,1117.328125,1123.713379,2118.23999,1701.9295471
27626400,2431.082275,2306.538086,2983.022461,2781.7952636500004
27630000,3077.281738,3174.361816,3649.721924,3534.8907593000004
27633600,3692.133545,3620.003662,2273.753418,2509.65072025
27637200,2135.472168,2057.073975,1440.271118,1544.90058605
27640800,1357.930542,1318.84082,1030.361328,1076.97861632
27644400,973.6931152,951.4710693,792.4359131,817.0387145950001
27648000,748.6217041,734.026001,635.2520752,649.78374634
27651600,599.9610596,589.6721802,525.4450073,534.2817077650001
27655200,496.6235657,489.0753784,445.9546204,451.4141586299999
27658800,422.1204834,416.3819275,386.2434998,389.73051758500003
27662400,2013.57251,2157.635742,1841.599731,1940.64582515
27666000,3251.181885,3294.6875,3125.10791,3171.0211303999995
27669600,3808.10083,3814.736572,3698.644775,3725.2211425
27673200,4096.291016,4087.584717,3993.986328,4012.5224732
27676800,4263.793945,4247.253418,4165.53125,4141.920190499999
27680400,4365.790039,4344.733887,4270.277832,4166.368115300001
27684000,4428.347168,4404.64209,4230.324219,4206.6387086
27687600,4466.530273,4441.271484,3954.395996,4240.4853149
27691200,4487.247559,4362.139648,4272.105469,4265.819140650001
27694800,3986.058838,4071.946045,4375.056152,4320.1021728
27698400,4292.942871,4301.337402,4378.121094,4363.7595458999995
27702000,3287.228516,3155.684082,3438.675293,3400.08272705
27705600,2001.766235,1937.116943,2073.460205,2056.0309936500003
27709200,1373.943237,1339.046265,1409.735107,1400.8217528500002
27712800,1024.571533,1002.52124,1044.208496,1039.081921385
27716400,801.2186279,785.8911743,812.5436401,809.4154144250001
27720000,648.0412598,636.8939209,654.6359253,652.66835327
27723600,538.8341064,530.43927,542.6481934,541.37346801
27727200,458.1488342,451.6130371,460.2947083,459.43898468500004
27730800,396.4543152,391.2207336,397.5589294,396.96856689500004
27734400,347.9084778,343.6233521,348.3284607,347.91669311499993
27738000,308.8772278,305.304718,308.829895,308.544519045
27741600,276.9885254,273.9706421,276.6187134,281.59848328500004
27745200,2100.033936,2191.207275,2104.716309,2073.78739025
27748800,3226.048828,3246.589355,3177.937012,3080.2325561499997
27752400,3778.041748,3775.233398,3423.580811,3583.1395996499996
27756000,4077.137451,4064.737793,3675.071533,3861.4181396500003
27759600,4109.837891,3945.850586,4072.459961,4029.672253399999
27763200,3932.380859,4018.868164,4247.625488,4207.38302005
27766800,4296.068359,4304.18457,4338.187988,4332.2052979
27770400,4428.20752,4414.200195,4390.924805,4393.623266649999
27774000,4486.146973,4465.217773,4422.641113,4427.6451416
27777600,4516.733887,4493.171387,4441.548828,4436.30859375
27781200,4534.105957,4509.09668,4452.572754,4358.79520265
27784800,4543.370605,4517.495117,4458.496582,4320.42589115
27788400,4547.430176,4521.061035,4026.608398,4310.760351499999
27792000,4548.225098,4521.592285,4215.209473,4309.59395765
27795600,4262.241211,4093.198486,4386.674316,4321.49742425
27799200,4217.860352,4278.334961,4440.917969,4409.524169949999
27802800,4373.737305,4390.907227,4414.596191,4408.013623150001
27806400,3040.196777,3240.328613,3202.464355,3192.11389155
27810000,1904.432983,1998.867432,1982.721802,1977.7842468999995
27813600,1338.86731,1388.518311,1379.918091,1377.4968750500002
27817200,1013.646973,1043.986694,1037.713867,1036.5348845999997
27820800,801.1959229,821.4039307,816.2938843,815.76925049
27824400,653.6773682,667.7227783,663.4841309,663.3079803500001
27828000,547.3383789,557.4672241,553.8901367,553.896328735
27831600,467.8905334,475.4720154,472.3691101,472.4720504750001
27835200,1059.92627,1027.779175,1232.5802,1182.63011486
27838800,2864.852051,2836.662598,2888.886475,2779.85612795
27842400,3626.795166,3599.5979,3593.156006,3432.6084106499998
27846000,3996.329346,3969.079346,3557.645508,3762.88747565
27849600,4202.26709,4174.725586,3785.626221,3955.490795949999
27853200,4078.322021,3927.973389,4147.352539,4084.2536010999997
27856800,3951.767822,4039.519287,4296.124512,4248.6460693
27860400,4317.28418,4322.520508,4367.958008,4358.4566406
27864000,4441.4375,4424.182617,4406.866211,4407.4047363
27867600,4488.273926,4464.907715,4426.913086,4430.225879
27871200,4450.289063,4428.834961,4395.290039,4397.0127929
27874800,3024.079346,3075.987305,3275.651123,3341.4297119000003
27878400,1883.660034,1906.705688,1999.932129,2298.9985718000003
27882000,1315.886475,1327.045898,1874.860107,1777.8925476000004
27885600,989.6290894,996.0397339,2053.866211,1486.7070312350002
27889200,781.0355225,1284.401611,1302.146118,1302.5040678350001
27892800,1850.781128,1671.01123,922.6672974,1038.437991265
27896400,1129.213501,1036.196899,713.119812,756.3615142599999
27900000,769.6884766,730.6851807,577.7649536,594.39553528
27903600,588.0095825,569.1199341,482.0430298,490.180035405
27907200,1159.181152,1143.69397,1005.179626,998.4619994299999
27910800,2869.622803,2845.469482,2748.90332,2751.7485473499996
27914400,3623.16748,3596.459717,3517.605225,3523.23150635
27918000,3986.291992,3959.245117,3889.779541,3896.3512085500006
27921600,4165.524902,4139.40625,4077.714844,4084.7700196000005
27925200,4299.390625,4272.67041,4211.745117,4219.0138916
27928800,4389.126465,4361.742676,4300.462402,4307.837963849999
27932400,4445.080078,4417.341797,4356.106934,4363.5321289
27936000,4480.509766,4452.630371,4391.716797,4399.151123149999
27939600,4503.623535,4475.707031,4415.196289,4422.62224125
27943200,4518.131836,4490.237305,4430.130371,4437.539843699999
27946800,4525.669434,4497.828613,4438.108398,4445.495141550001
27950400,4527.916504,4500.149414,4440.782715,4448.1439209
27954000,4515.908203,4489.735352,4433.669434,4440.6644288
27957600,3891.655762,3981.157471,4231.768555,4203.043945450001
27961200,2332.700439,2376.053711,2490.473877,2482.5000609999997
27964800,1566.61145,1586.360352,1638.655884,1635.0826294
27968400,1153.481323,1163.884766,1191.17981,1252.38798835
27972000,895.425415,901.6715088,917.9970703,1384.7072173699999
27975600,720.2051392,724.1502686,1923.871826,1396.1290496150002
27979200,1794.090454,1897.548584,1192.126709,1264.512173515
27982800,1237.051392,1148.460083,820.9755859,862.1929443699999
27986400,809.3650513,771.5145264,630.5056763,645.03789673
27990000,602.4684448,585.3200684,513.3128052,518.9887558
27993600,484.6235657,474.9784851,431.3054504,434.33545378999986
27997200,2142.532471,2132.29834,2112.813232,2115.4083984999997
28000800,3298.496338,3277.757813,3232.15625,3237.5017577
28004400,3829.023193,3804.723633,3751.159424,3757.4354735499996
28008000,4100.077148,4075.035156,4020.236816,4026.7267088500003
28011600,4262.651855,4236.618164,4180.035645,4186.8039551
28015200,4363.391602,4336.57666,4278.609863,4285.60209975
28018800,4426.063477,4398.822266,4340.174805,4347.2992921
28022400,4466.023926,4438.572754,4379.674316,4386.869946300001
28026000,4492.233887,4464.690918,4405.754883,4412.986425749999
28029600,4509.396484,4481.824219,4422.958496,4430.2019775
28033200,4520.23291,4492.671875,4433.926758,4441.17109375
28036800,4526.538086,4499.011719,4440.412598,4447.65034185
28040400,4529.449219,4501.973145,4443.533203,4450.759887650001
28044000,4529.803711,4502.388672,4444.117188,4451.3296143
28047600,4528.083984,4500.814941,4442.777344,4449.9631348
28051200,4506.024902,4482.909668,4432.239746,4438.38950195
28054800,3635.974365,3814.104736,4352.177734,4213.8178345
28058400,2208.841309,2298.659424,2560.419189,2538.08500975
